backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,n_layers,r,rnn_type,strategy,total_params,trainable_params,weight_decay,id,name,test_next_activity_loss,train_next_time_to_next_event_loss,best_train_next_activity_acc,_wandb.runtime,_step,best_test_next_activity_acc,train_next_activity_loss,best_test_next_activity_loss,best_train_next_time_to_next_event_loss,best_test_next_time_to_next_event_loss,test_next_time_to_next_event_loss,test_next_activity_acc,test_next_remaining_time_loss,best_train_next_remaining_time_loss,train_next_remaining_time_loss,best_test_next_remaining_time_loss,train_next_activity_acc,_timestamp,best_train_next_activity_loss,_runtime,model,few_shot_k,seed
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,lora,,5,896,BPI17,512,5e-05,1,256,lstm,sum,634873118,140840350,0.1,ovktmz9k,rosy-field-34,3.0278735614925925,3.3591627344489097,0.085,572,9,0.056988897253816784,2.8954362726211547,2.8208717380705592,3.25513903465122,1.2063029102813372,1.277845616411496,0.041603081910730394,1.0611354973207834,0.5900735008716583,0.5900735008716583,0.6792037325665212,0.085,1763293129.3331573,2.8954362726211547,572.604159947,nep,8.0,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI20PrepaidTravelCosts,,5e-05,1,,lstm,sum,494108962,120098,0.1,1j1ts0cc,glorious-sky-35,3.617215763885196,0.6514140263395017,0.2096069868995633,31,9,0.0502970297029703,2.932222949365341,3.617215763885196,0.6514140263395017,2.1736713900424465,2.1736713900424465,0.04851485148514851,1.6579777813901997,0.5686115094147395,0.5686115094147395,1.6579777813901997,0.2096069868995633,1763293172.3102305,2.932222949365341,31.715634875,nep,8.0,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,lora,,5,896,BPI20PrepaidTravelCosts,512,5e-05,1,256,lstm,sum,634880290,140847522,0.1,1p19ihcz,astral-cherry-36,3.249409970953913,0.959472799144978,0.1615720524017467,58,9,0.11584158415841583,3.010694520442246,3.1947898434176305,0.878790752856492,1.4536736680965612,1.4536736680965612,0.06594059405940594,1.2037967353292032,0.8738183688909206,1.100507374153387,1.2037967353292032,0.1615720524017467,1763293242.6355662,3.010694520442246,58.760925175,nep,8.0,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI20TravelPermitData,,5e-05,1,,lstm,sum,494146615,157751,0.1,crpb20sg,proud-silence-37,4.246978008368016,0.972551777207883,0.20954907161803712,105,9,0.04550787280024699,3.261866561930123,4.246978008368016,0.972551777207883,2.2994935518873074,2.2994935518873074,0.04550787280024699,1.8051943247536888,0.8714586845759688,0.8714586845759688,1.8051943247536888,0.20954907161803712,1763293361.1841063,3.261866561930123,105.865029023,nep,8.0,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,lora,,5,896,BPI20TravelPermitData,512,5e-05,1,256,lstm,sum,634917943,140885175,0.1,obvr68ju,exalted-butterfly-38,3.5356335660269615,1.24280436672962,0.0636604774535809,189,9,0.07051559123186169,3.419376929811837,3.5297372698452634,1.2074482519604484,1.2115213073819977,1.2115213073819977,0.053411546773695584,1.118020811195762,1.0429682638545568,1.0429682638545568,0.98333541455553,0.0610079575596817,1763293565.3151462,3.419376929811837,189.624394777,nep,8.0,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI20RequestForPayment,,5e-05,1,,lstm,sum,494085653,96789,0.1,v7f1zpir,eternal-frost-39,3.3587888477370407,1.321135898736807,0.2153846153846154,46,9,0.14372958386592813,2.6574708938598635,3.3587888477370407,1.2761939731928018,2.2059892086359,2.248624177230317,0.13989490129243004,1.4043286346166823,1.2436643151136546,1.2436643151136546,1.4043286346166823,0.2153846153846154,1763293624.698826,2.6574708938598635,46.649346608,nep,8.0,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,lora,,5,896,BPI20RequestForPayment,512,5e-05,1,256,lstm,sum,634856981,140824213,0.1,pd64wtel,sage-flower-40,3.3740911084199356,1.3173328683926508,0.13846153846153847,80,9,0.2391705723618804,2.6650746528918927,2.3958690390297677,1.072225831105159,0.989728202435158,1.9305310958387705,0.0,1.1149760103923254,1.3701893604718722,1.44316724722202,1.1149760103923254,0.13846153846153847,1763293718.4561388,2.6650746528918927,80.429174807,nep,8.0,
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,lora,,5,896,BPI12,512,5e-05,1,256,lstm,sum,634871325,140838557,0.1,mnkx8d5e,young-microwave-41,1.2163875347329849,0.7464843713591187,0.7635478876354789,1262,9,0.6659636831569917,0.6726876125055301,1.0890157367370454,0.7464843713591187,1.363629331182681,1.363629331182681,0.6263046897340577,2.60421541400005,0.6834795723248264,0.6834795723248264,2.38129107386203,0.7596345260578837,1763633730.5555077,0.6611578163711133,1262.086774408,nep,,41.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,lora,,5,896,BPI12,512,5e-05,1,256,lstm,sum,634871325,140838557,0.1,pldo73l8,fresh-donkey-42,0.8730414484206492,0.6908739886374484,0.8220611505283039,1249,9,0.7640656276808693,0.4656867402932031,0.7421670959171036,0.6808098928894398,1.3742643532581134,1.438204563363476,0.6773305690591936,2.4898674284411055,0.666474647702608,0.6717940730947108,2.2506146382087455,0.8220611505283039,1763634997.5070632,0.4656867402932031,1249.683394713,nep,,42.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,lora,,5,896,BPI12,512,5e-05,1,256,lstm,sum,634871325,140838557,0.1,6bgmvhru,northern-surf-43,1.5193971170334601,0.8345616916814933,0.7876065540299116,1252,9,0.6741671432656563,0.8026077002755956,0.9829379288867981,0.7413293448441982,1.4661809111438524,1.481731256764568,0.5082570774949957,2.528562529426348,0.6891078588405896,0.6891078588405896,2.126382477233487,0.708743810933592,1763636267.249705,0.5814249633621087,1252.871359631,nep,,43.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,lora,,5,896,BPI12,512,5e-05,1,256,lstm,sum,634871325,140838557,0.1,nt2n3ish,devout-sky-44,0.9774293246390583,0.7289537148447122,0.7881169924965545,1249,9,0.6941843008292823,0.5926985554341961,0.9500858993752874,0.7289537148447122,1.393503599623599,1.4079892416159077,0.6941843008292823,2.5250289391449017,0.670889529942984,0.670889529942984,2.286453379466725,0.7881169924965545,1763637533.9071062,0.5926985554341961,1249.680370102,nep,,44.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,lora,,5,896,BPI12,512,5e-05,1,256,lstm,sum,634871325,140838557,0.1,tmjqrcu6,bright-wood-45,0.8910863228208309,0.6727541551312933,0.8291647525224167,1254,9,0.742153989133543,0.44389093201101976,0.6893521904996507,0.6706977599889713,1.429342381025523,1.4903882055733515,0.6808156991707177,2.6820763250718875,0.6539708655815618,0.6539708655815618,2.44414780367436,0.8291647525224167,1763638804.6898472,0.44389093201101976,1253.98248852,nep,,45.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"-1,-2",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,ghnlhci9,wise-brook-46,0.8310116903591674,0.22259678311940467,0.8983461793680771,676,9,0.7371139548184158,0.24479700105773983,0.8172642668980273,0.22259678311940467,1.362812920066312,1.362812920066312,0.7371139548184158,2.595194659205994,0.5013972039072397,0.5013972039072397,2.4164196627596986,0.8983461793680771,1763639496.5570474,0.24479700105773983,676.920785169,nep,,41.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"-1,-2",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,x1nst31q,fine-cosmos-47,1.3114203251972858,0.22273978306775055,0.8980143943647594,685,9,0.6941306834429511,0.25025299459362665,0.952326509614723,0.22273978306775055,1.3819663720652844,1.4495000339566986,0.6305047183299971,2.5811369508299933,0.4905630190271448,0.4905630190271448,2.5811369508299933,0.8980143943647594,1763640197.0924268,0.25025299459362665,685.815792193,nep,,42.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"-1,-2",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,ptvy3wbr,sandy-frog-48,0.9484372668507306,0.18599778213067522,0.9070236333010055,681,9,0.7340041464112096,0.22513237668526268,0.8328368403816482,0.18599778213067522,1.4197612759459761,1.4197612759459761,0.7337718044037747,2.708430878971835,0.4752561145380821,0.4752561145380821,2.318424258935075,0.9070236333010055,1763640893.58428,0.22513237668526268,681.939251246,nep,,43.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"-1,-2",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,jugb2l6z,genial-pond-49,1.411850051416954,0.22370829330981165,0.883262722678781,681,9,0.5926865885044323,0.2849333837029763,1.411850051416954,0.22370829330981165,1.3815958709768954,1.4961752403676105,0.5926865885044323,2.6510793833980326,0.5179676993862876,0.5179676993862876,2.485583773365991,0.883262722678781,1763641589.3503537,0.2849333837029763,681.51448556,nep,,44.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"-1,-2",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,ntb6gkeb,polished-darkness-50,0.9612691290665941,0.4641685733131159,0.876958807615742,685,9,0.6871961681441235,0.30179063333473677,0.9535152885806127,0.4641685733131159,1.4254153732224113,1.4499764317326505,0.6757577923934801,2.543510761029948,0.5683092544637441,0.5683092544637441,2.478383591349161,0.876958807615742,1763642289.808362,0.30179063333473677,685.689475363,nep,,45.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,zqzfvh6u,breezy-snowflake-51,0.5702045666155625,0.4942290278488931,0.8578599016555221,685,9,0.8005254503860452,0.3495583423657794,0.5702045666155625,0.4942290278488931,1.3057715051418235,1.3057715051418235,0.8005254503860452,2.633857466769558,0.576845323998684,0.576845323998684,2.4742670876839807,0.8578599016555221,1763642990.3700864,0.3495583423657794,685.616875469,nep,,41.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,kse3lw0q,mild-resonance-52,0.9404219020715194,0.532910488750943,0.8576046824222007,675,9,0.8013475836431226,0.3622553799716363,0.5994619573052351,0.532910488750943,1.3314381554583767,1.4247238407095786,0.6692700886474121,2.468098847882413,0.5799963032024683,0.5799963032024683,2.356336756149711,0.8576046824222007,1763643681.0607672,0.3622553799716363,675.220759168,nep,,42.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,81b93jvk,radiant-morning-53,1.0476692114808337,0.5270411204338552,0.8578599016555221,686,9,0.772322705175865,0.3485294873548978,0.665846608670773,0.5270411204338552,1.340632709933667,1.4094985140432157,0.6368315699170718,2.7744749677106513,0.5835990723175241,0.5835990723175241,2.5704619120895673,0.8578599016555221,1763644382.1446476,0.3485294873548978,686.514347322,nep,,43.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,jncagtpi,scarlet-frost-54,1.0545799342570796,0.5474552337842501,0.8552906947067531,676,9,0.7613847583643123,0.35762825215929506,0.6914051369467497,0.5474552337842501,1.3385439153059184,1.5664137619596017,0.6503967686588504,2.6061690691837223,0.5941810278325947,0.5941810278325947,2.565493838054767,0.8552906947067531,1763645073.8836963,0.35762825215929506,676.863950076,nep,,44.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,"0,1",5,896,BPI12,,5e-05,1,,lstm,sum,494099997,29932317,0.1,4wzfyy4o,smooth-terrain-55,0.7377647835167946,0.6020114140854425,0.852228063906896,681,9,0.7730018587360595,0.3610304070474778,0.6813399265042229,0.6020114140854425,1.3382941643918647,1.572225861141497,0.7219223620245925,2.509246308162642,0.6248973075156509,0.6248973075156509,2.4206362032164543,0.852228063906896,1763645769.9428518,0.3610304070474778,681.655463579,nep,,45.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,vd0bse3v,lyric-sea-56,0.849109499163719,0.6137050379176617,0.8485954434859544,657,9,0.7248177008864741,0.3950034900765757,0.830030283290112,0.6137050379176617,1.2995244629072835,1.2995244629072835,0.6903774663997713,2.3358066325241844,0.6127152234012768,0.6127152234012768,2.121469806625689,0.8485954434859544,1763646441.8350677,0.3950034900765757,657.255964307,nep,,41.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,kyfjk473,youthful-pine-57,1.2538121437213405,0.6239974042069059,0.8511221138958365,655,9,0.7771482699456678,0.3860725161147889,0.7216803628801106,0.6239974042069059,1.379770552490225,1.4983551145725917,0.5211252502144695,2.863602024633549,0.6125137299519374,0.6125137299519374,2.122669314835242,0.8511221138958365,1763647111.426445,0.3860725161147889,655.510523688,nep,,42.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,cmbdrcso,dauntless-moon-58,0.9271407838051136,0.6241040558837735,0.8504755585047555,656,9,0.7724120674864169,0.3881262934287223,0.7300821874937331,0.6241040558837735,1.3163963548904607,1.3224954524543269,0.6793859022018873,2.5030401707027656,0.6131562173778291,0.6131562173778291,2.1160368654479598,0.8504755585047555,1763647781.6206815,0.3881262934287223,656.354688643,nep,,43.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,rgmr61vv,peach-meadow-59,0.9468806722708215,0.6243054455998491,0.8504585438892008,665,9,0.6737739490992279,0.38581921208367875,0.900006829141241,0.6243054455998491,1.301803087138656,1.4111066508387322,0.6406205318844724,2.2643446011441073,0.6127539494902221,0.6127539494902221,2.102726507215013,0.8504585438892008,1763648460.7984455,0.38581921208367875,665.177821054,nep,,44.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,0,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,rqlel0qs,apricot-paper-60,0.8836756621151609,0.6417726317358707,0.8501778027325473,664,9,0.7495710609093509,0.3865662177578202,0.7464971730657601,0.6417726317358707,1.3281391501743085,1.385907028871249,0.6577780955104375,2.2324040497780753,0.6187030905054444,0.6187030905054444,2.179078566269991,0.8501778027325473,1763649139.1599224,0.3865662177578202,664.239230423,nep,,45.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,6sz53v8k,earnest-river-61,1.0639757744612133,0.4560653188441609,0.8643339628741089,660,9,0.6451065198741779,0.33288910657371784,1.0574582445091407,0.4560653188441609,1.3823937308687737,1.620123496592846,0.6451065198741779,2.3347071955865477,0.5925201239181311,0.5925201239181311,2.0667297696923232,0.8643339628741089,1763649813.9921396,0.33288910657371784,660.567642648,nep,,41.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,cif9dsoj,wandering-rain-62,0.8985313788963993,0.4419830345666885,0.865746175965154,666,9,0.7342007434944238,0.3320882280487104,0.8563547438132548,0.4419830345666885,1.414110004739963,1.6059385941427522,0.7173470117243351,2.5457209549734543,0.5805540285897297,0.5805540285897297,2.417874796031065,0.865746175965154,1763650493.6609302,0.3320882280487104,666.125165499,nep,,42.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,3lflnxz3,young-valley-63,1.415020162117696,0.46272914499510803,0.8652697667296207,661,9,0.7631362596511295,0.3334548148262193,0.7726385154219945,0.46272914499510803,1.3668341753130295,1.4840829585859174,0.5478624535315985,2.9852784550691505,0.5838503715928002,0.5838503715928002,2.3031467791659503,0.8652697667296207,1763651170.1264584,0.3334548148262193,661.457302658,nep,,43.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,upwvunwu,dutiful-waterfall-64,2.1755204009760916,0.4066873211982497,0.8592806220543446,665,9,0.5025915070060052,0.34587534086555743,2.145469858360386,0.4066873211982497,1.45583070003504,1.5247890905258457,0.49149270803545897,2.5543474183530512,0.6015192048187661,0.6015192048187661,2.4843000189798294,0.8592806220543446,1763651849.7636108,0.34587534086555743,665.662223599,nep,,44.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,-1,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,15021725,0.1,9g2wpy23,fresh-yogurt-65,1.022595883911427,0.5918319317408153,0.861543565923128,662,9,0.6931655704889905,0.3465833624631971,0.9960575337439972,0.5918319317408153,1.382584219268468,1.551769917001503,0.6931655704889905,2.4293011096716945,0.6387727440066915,0.6387727440066915,2.262284408553834,0.861543565923128,1763652526.035399,0.3465833624631971,662.630648519,nep,,45.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,111133,0.1,bnvz4uda,fiery-wood-66,1.3654156874546775,0.8035445739261192,0.8033110441869566,634,9,0.5850907921075207,0.5506621176560468,1.3654156874546775,0.8035445739261192,1.4788860467318228,1.4881524442254854,0.5850907921075207,1.948191474786538,0.6216867496889155,0.6216867496889155,1.9331545418318523,0.8033110441869566,1763653175.0633843,0.5506621176560468,634.816693896,nep,,41.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,111133,0.1,tlk5takz,glorious-elevator-67,1.3411245271329169,0.8052675371448844,0.8002484133870995,639,9,0.5819273663139835,0.5566814033433399,1.3411245271329169,0.8052675371448844,1.5213718001019931,1.5237841491196236,0.5819273663139835,2.4037223107439556,0.6258368998042857,0.6258368998042857,2.3830753987612967,0.8002484133870995,1763653829.164882,0.5566814033433399,639.710996129,nep,,42.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,111133,0.1,r3uafkyo,dandy-plasma-68,1.1486747052317046,0.7874511603991815,0.8136048865975873,633,9,0.6416571346868745,0.5302457292961871,1.1486747052317046,0.7874511603991815,1.458085308704325,1.4679198133129885,0.6416571346868745,2.349467516748657,0.6225605966232071,0.6225605966232071,2.349467516748657,0.8136048865975873,1763654476.6905842,0.5302457292961871,633.300173169,nep,,43.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,111133,0.1,0tvc4ppq,valiant-terrain-69,2.309394284780277,0.7984146837885356,0.7517567590560291,640,9,0.3985201601372605,0.6810911643978299,2.309394284780277,0.7984146837885356,1.5749058159558789,1.592817930569662,0.3985201601372605,2.249454152615608,0.635274957245514,0.635274957245514,2.2193824515057727,0.7517567590560291,1763655131.58472,0.6810911643978299,640.804834244,nep,,44.0
qwen25-05b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,896,10,freeze,,5,896,BPI12,,5e-05,1,,lstm,sum,494099997,111133,0.1,rj6aoid9,morning-galaxy-70,1.418184156481934,0.8025113660613046,0.8012777976281626,638,9,0.5611416928796111,0.5539286312115733,1.418184156481934,0.8025113660613046,1.492207226287792,1.492207226287792,0.5611416928796111,2.368585006033478,0.6238668962036288,0.6238668962036288,2.368585006033478,0.8012777976281626,1763655784.084747,0.5539286312115733,638.816878375,nep,,45.0
